time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City,State
2018-04-12,17.2,9.4,25.0,0.0,0.0,,12.2,,1020.1,,Mobile,Alabama
2018-04-13,20.2,15.6,26.1,0.0,0.0,142.0,22.3,,1016.2,,Mobile,Alabama
2018-04-14,23.6,16.1,26.7,31.2,0.0,152.0,25.9,,1011.5,,Mobile,Alabama
2018-04-15,14.8,5.6,17.2,0.5,0.0,308.0,14.4,,1013.6,,Mobile,Alabama
2018-04-16,11.4,3.3,21.7,0.0,0.0,286.0,10.4,,1021.3,,Mobile,Alabama
2018-04-17,15.2,6.1,25.6,0.0,0.0,,9.4,,1020.1,,Mobile,Alabama
2018-04-18,19.9,12.8,27.8,0.0,0.0,203.0,15.5,,1017.1,,Mobile,Alabama
2018-04-19,21.0,12.8,26.1,0.0,0.0,306.0,15.1,,1019.5,,Mobile,Alabama
2018-04-20,15.4,7.8,22.2,0.0,0.0,34.0,23.0,,1022.9,,Mobile,Alabama
2018-04-21,17.6,11.7,26.1,0.0,0.0,115.0,12.6,,1020.6,,Mobile,Alabama
2018-04-22,20.4,17.2,24.4,10.7,0.0,151.0,16.2,,1014.2,,Mobile,Alabama
2018-04-23,18.8,13.9,23.3,0.0,0.0,286.0,10.1,,1013.8,,Mobile,Alabama
2018-04-24,17.9,10.6,25.0,0.0,0.0,296.0,10.1,,1014.9,,Mobile,Alabama
2018-04-25,18.6,11.7,27.2,0.0,0.0,315.0,9.4,,1015.5,,Mobile,Alabama
2018-04-26,19.4,13.3,23.9,1.3,0.0,266.0,12.2,,1011.7,,Mobile,Alabama
2018-04-27,17.4,11.7,24.4,0.0,0.0,323.0,10.1,,1014.0,,Mobile,Alabama
2018-04-28,19.0,10.0,27.8,0.0,0.0,,6.5,,1016.6,,Mobile,Alabama
2018-04-29,20.7,12.8,28.9,0.0,0.0,5.0,12.6,,1020.1,,Mobile,Alabama
2018-04-30,20.3,11.7,28.3,0.0,0.0,93.0,9.4,,1021.8,,Mobile,Alabama
2018-05-01,21.6,18.3,27.8,0.0,0.0,129.0,17.6,,1021.8,,Mobile,Alabama
2018-05-02,22.9,16.1,29.4,0.0,0.0,136.0,11.5,,1022.8,,Mobile,Alabama
2018-05-03,22.2,16.1,28.3,0.0,0.0,,12.2,,1022.0,,Mobile,Alabama
2018-05-04,21.9,13.9,29.4,0.0,0.0,166.0,7.6,,1020.1,,Mobile,Alabama
2018-05-05,22.1,15.6,29.4,0.0,0.0,,6.5,,1017.1,,Mobile,Alabama
2018-05-06,22.2,15.0,30.6,0.0,0.0,342.0,10.8,,1017.0,,Mobile,Alabama
2018-05-07,22.6,13.3,32.2,0.0,0.0,,7.2,,1018.0,,Mobile,Alabama
2018-05-08,23.9,15.0,32.8,0.0,0.0,,6.8,,1017.9,,Mobile,Alabama
2018-05-09,24.1,15.6,32.8,0.0,0.0,,7.2,,1018.1,,Mobile,Alabama
2018-05-10,24.4,15.6,32.8,0.0,0.0,,7.6,,1019.2,,Mobile,Alabama
2018-05-11,24.3,15.6,32.2,0.0,0.0,,7.9,,1019.0,,Mobile,Alabama
2018-05-12,24.7,16.7,32.8,0.0,0.0,,7.2,,1019.0,,Mobile,Alabama
2018-05-13,26.0,17.2,35.0,0.0,0.0,,7.9,,1017.6,,Mobile,Alabama
2018-05-14,27.5,19.4,36.1,0.0,0.0,,9.4,,1014.7,,Mobile,Alabama
2018-05-15,26.6,20.6,34.4,0.0,0.0,,8.3,,1012.5,,Mobile,Alabama
2018-05-16,24.6,21.1,32.2,4.1,0.0,,4.3,,1011.4,,Mobile,Alabama
2018-05-17,24.2,17.2,32.8,43.9,0.0,97.0,5.8,,1010.8,,Mobile,Alabama
2018-05-18,23.6,18.3,32.2,0.0,0.0,,7.9,,1011.3,,Mobile,Alabama
2018-05-19,26.2,20.0,32.2,0.0,0.0,,9.4,,1015.5,,Mobile,Alabama
2018-05-20,27.2,22.2,33.3,1.8,0.0,131.0,7.6,,1017.4,,Mobile,Alabama
2018-05-21,25.5,21.7,30.6,0.0,0.0,30.0,7.9,,1016.4,,Mobile,Alabama
2018-05-22,25.0,20.6,32.2,3.0,0.0,,5.8,,1016.2,,Mobile,Alabama
2018-05-23,25.4,21.7,31.1,13.7,0.0,,5.8,,1017.5,,Mobile,Alabama
2018-05-24,24.8,21.1,32.2,9.9,0.0,,6.1,,1017.8,,Mobile,Alabama
2018-05-25,23.6,20.6,29.4,18.0,0.0,,4.7,,1015.4,,Mobile,Alabama
2018-05-26,24.2,21.7,29.4,28.2,0.0,,6.1,,1012.3,,Mobile,Alabama
2018-05-27,25.7,21.7,31.7,1.3,0.0,35.0,16.2,,1009.8,,Mobile,Alabama
2018-05-28,24.7,21.7,29.4,0.0,0.0,354.0,17.6,,1006.2,,Mobile,Alabama
2018-05-29,26.2,21.7,31.1,0.8,0.0,234.0,13.0,,1006.9,,Mobile,Alabama
2018-05-30,26.4,22.2,30.6,24.4,0.0,175.0,11.2,,1011.8,,Mobile,Alabama
2018-05-31,27.4,23.3,32.2,0.0,0.0,173.0,11.9,,1014.4,,Mobile,Alabama
2018-06-01,27.7,23.3,32.8,0.0,0.0,,8.6,,1014.6,,Mobile,Alabama
2018-06-02,28.7,25.0,34.4,0.0,0.0,244.0,10.1,,1013.2,,Mobile,Alabama
2018-06-03,28.8,21.1,35.0,42.7,0.0,262.0,10.8,,1014.0,,Mobile,Alabama
2018-06-04,26.5,21.1,32.8,0.0,0.0,327.0,6.8,,1015.0,,Mobile,Alabama
2018-06-05,24.2,19.4,26.1,42.9,0.0,,7.2,,1012.8,,Mobile,Alabama
2018-06-06,25.2,20.6,31.7,0.0,0.0,,6.1,,1011.8,,Mobile,Alabama
2018-06-07,26.6,19.4,33.9,0.0,0.0,,4.7,,1015.1,,Mobile,Alabama
2018-06-08,27.2,21.1,33.9,0.0,0.0,,5.0,,1018.2,,Mobile,Alabama
2018-06-09,26.0,21.1,32.2,34.5,0.0,236.0,7.2,,1018.7,,Mobile,Alabama
2018-06-10,26.0,22.8,32.2,0.3,0.0,,7.9,,1016.3,,Mobile,Alabama
2018-06-11,25.1,21.7,31.7,15.2,0.0,,4.3,,1015.2,,Mobile,Alabama
2018-06-12,24.4,21.7,32.2,12.7,0.0,,6.1,,1017.1,,Mobile,Alabama
2018-06-13,25.0,21.7,32.2,0.0,0.0,,7.2,,1018.0,,Mobile,Alabama
2018-06-14,25.1,22.2,31.1,8.9,0.0,,4.7,,1017.3,,Mobile,Alabama
2018-06-15,24.8,22.2,29.4,0.3,0.0,254.0,6.8,,1016.0,,Mobile,Alabama
2018-06-16,25.6,22.8,29.4,3.0,0.0,,6.1,,1016.6,,Mobile,Alabama
2018-06-17,27.3,22.8,32.2,0.5,0.0,,8.6,,1019.1,,Mobile,Alabama
2018-06-18,27.7,23.9,32.8,2.0,0.0,,4.7,,1019.4,,Mobile,Alabama
2018-06-19,27.8,23.9,33.9,0.0,0.0,,7.6,,1016.9,,Mobile,Alabama
2018-06-20,28.2,23.9,33.3,0.0,0.0,,6.5,,1014.4,,Mobile,Alabama
2018-06-21,27.6,23.3,32.8,1.8,0.0,,7.9,,1013.2,,Mobile,Alabama
2018-06-22,27.4,23.3,33.3,0.0,0.0,230.0,14.8,,1012.6,,Mobile,Alabama
2018-06-23,29.1,24.4,33.9,0.0,0.0,219.0,14.0,,1013.7,,Mobile,Alabama
2018-06-24,29.2,24.4,33.9,0.0,0.0,217.0,10.1,,1016.0,,Mobile,Alabama
2018-06-25,29.2,24.4,35.0,0.0,0.0,202.0,6.8,,1017.9,,Mobile,Alabama
2018-06-26,28.4,24.4,33.3,0.0,0.0,,6.5,,1018.1,,Mobile,Alabama
2018-06-27,28.1,24.4,32.2,0.8,0.0,210.0,8.3,,1016.9,,Mobile,Alabama
2018-06-28,29.4,22.8,35.0,0.0,0.0,256.0,9.4,,1016.6,,Mobile,Alabama
2018-06-29,27.5,22.8,34.4,0.0,0.0,303.0,7.2,,1016.2,,Mobile,Alabama
2018-06-30,27.1,22.8,35.0,14.7,0.0,,7.2,,1015.6,,Mobile,Alabama
2018-07-01,26.7,22.8,33.3,0.5,0.0,353.0,5.8,,1015.2,,Mobile,Alabama
2018-07-02,25.8,23.3,31.7,10.2,0.0,,6.8,,1015.3,,Mobile,Alabama
2018-07-03,26.3,24.4,30.6,0.0,0.0,101.0,13.0,,1016.0,,Mobile,Alabama
2018-07-04,27.4,23.9,33.3,2.0,0.0,,6.8,,1018.7,,Mobile,Alabama
2018-07-05,26.9,23.3,32.8,0.0,0.0,74.0,13.7,,1020.2,,Mobile,Alabama
2018-07-06,26.7,22.8,32.2,1.5,0.0,,6.1,,1019.8,,Mobile,Alabama
2018-07-07,26.7,23.3,32.2,1.5,0.0,,4.7,,1017.8,,Mobile,Alabama
2018-07-08,25.2,22.2,30.0,32.0,0.0,,7.6,,1020.0,,Mobile,Alabama
2018-07-09,27.2,23.3,32.2,0.0,0.0,,6.1,,1022.2,,Mobile,Alabama
2018-07-10,28.2,23.3,33.9,0.0,0.0,,6.8,,1019.4,,Mobile,Alabama
2018-07-11,28.3,23.9,33.9,0.0,0.0,,6.5,,1016.4,,Mobile,Alabama
2018-07-12,27.8,22.2,34.4,0.0,0.0,,5.8,,1017.5,,Mobile,Alabama
2018-07-13,28.4,23.9,34.4,0.0,0.0,,7.2,,1018.9,,Mobile,Alabama
2018-07-14,29.3,23.9,35.6,0.0,0.0,,5.0,,1018.0,,Mobile,Alabama
2018-07-15,28.1,23.9,35.6,33.5,0.0,,3.6,,1016.9,,Mobile,Alabama
2018-07-16,25.4,22.8,32.8,30.5,0.0,,5.8,,1017.2,,Mobile,Alabama
2018-07-17,24.4,22.8,29.4,14.5,0.0,,6.8,,1016.9,,Mobile,Alabama
2018-07-18,26.3,23.3,33.3,1.8,0.0,,6.5,,1015.0,,Mobile,Alabama
2018-07-19,26.4,23.3,32.8,0.0,0.0,290.0,5.8,,1013.4,,Mobile,Alabama
2018-07-20,28.3,23.3,35.0,0.0,0.0,297.0,5.0,,1013.6,,Mobile,Alabama
2018-07-21,30.1,26.7,35.6,0.0,0.0,243.0,10.8,,1013.2,,Mobile,Alabama
2018-07-22,30.4,25.6,35.6,0.0,0.0,274.0,11.2,,1010.4,,Mobile,Alabama
2018-07-23,28.6,22.8,33.3,0.0,0.0,317.0,9.0,,1010.1,,Mobile,Alabama
2018-07-24,27.7,22.2,33.3,0.0,0.0,346.0,8.3,,1012.4,,Mobile,Alabama
2018-07-25,27.8,22.2,33.9,0.0,0.0,354.0,9.4,,1013.5,,Mobile,Alabama
2018-07-26,29.1,23.9,35.0,0.0,0.0,348.0,6.8,,1014.4,,Mobile,Alabama
2018-07-27,28.9,24.4,34.4,0.0,0.0,250.0,5.4,,1015.9,,Mobile,Alabama
2018-07-28,28.8,22.8,35.6,2.8,0.0,315.0,7.2,,1016.8,,Mobile,Alabama
2018-07-29,27.3,23.3,32.8,0.0,0.0,0.0,6.1,,1015.7,,Mobile,Alabama
2018-07-30,27.1,23.3,33.9,0.0,0.0,213.0,7.9,,1015.1,,Mobile,Alabama
2018-07-31,26.8,23.3,30.6,46.0,0.0,191.0,9.4,,1015.4,,Mobile,Alabama
2018-08-01,24.8,22.2,29.4,9.4,0.0,87.0,5.8,,1014.8,,Mobile,Alabama
2018-08-02,25.2,22.2,30.0,0.0,0.0,80.0,9.4,,1015.6,,Mobile,Alabama
2018-08-03,25.8,22.2,31.1,0.0,0.0,102.0,8.6,,1018.0,,Mobile,Alabama
2018-08-04,27.1,23.3,32.2,0.0,0.0,131.0,7.9,,1019.6,,Mobile,Alabama
2018-08-05,27.9,23.3,33.9,0.0,0.0,106.0,6.5,,1021.3,,Mobile,Alabama
2018-08-06,28.2,22.8,34.4,0.0,0.0,74.0,5.4,,1020.4,,Mobile,Alabama
2018-08-07,27.6,23.3,34.4,4.1,0.0,324.0,3.6,,1018.8,,Mobile,Alabama
2018-08-08,26.5,22.2,33.3,0.3,0.0,176.0,5.8,,1018.0,,Mobile,Alabama
2018-08-09,26.7,23.3,31.1,1.8,0.0,218.0,5.8,,1017.7,,Mobile,Alabama
2018-08-10,26.4,22.8,31.7,9.9,0.0,241.0,6.1,,1016.9,,Mobile,Alabama
2018-08-11,25.9,22.2,32.8,0.0,0.0,268.0,7.2,,1016.6,,Mobile,Alabama
2018-08-12,27.2,23.3,34.4,0.0,0.0,282.0,6.1,,1017.5,,Mobile,Alabama
2018-08-13,27.6,22.8,33.3,0.0,0.0,339.0,6.5,,1017.4,,Mobile,Alabama
2018-08-14,27.8,22.2,34.4,0.5,0.0,336.0,5.0,,1016.5,,Mobile,Alabama
2018-08-15,27.4,23.3,33.3,0.0,0.0,129.0,9.0,,1017.1,,Mobile,Alabama
2018-08-16,28.1,25.0,32.8,4.1,0.0,149.0,9.7,,1019.1,,Mobile,Alabama
2018-08-17,27.1,24.4,31.1,17.0,0.0,174.0,11.9,,1020.0,,Mobile,Alabama
2018-08-18,26.7,22.8,30.0,33.3,0.0,210.0,8.3,,1018.0,,Mobile,Alabama
2018-08-19,25.0,22.8,28.9,1.3,0.0,189.0,8.3,,1015.9,,Mobile,Alabama
2018-08-20,25.4,23.9,30.6,9.1,0.0,189.0,6.8,,1017.3,,Mobile,Alabama
2018-08-21,27.3,23.9,33.3,1.0,0.0,220.0,9.4,,1017.3,,Mobile,Alabama
2018-08-22,26.8,21.7,32.2,0.0,0.0,325.0,7.6,,1017.7,,Mobile,Alabama
2018-08-23,26.3,20.6,32.2,0.0,0.0,15.0,8.3,,1017.1,,Mobile,Alabama
2018-08-24,26.7,21.1,32.8,0.0,0.0,37.0,4.7,,1016.1,,Mobile,Alabama
2018-08-25,27.6,23.3,33.3,0.3,0.0,107.0,7.9,,1018.5,,Mobile,Alabama
2018-08-26,28.1,23.9,34.4,0.0,0.0,81.0,9.4,,1019.9,,Mobile,Alabama
2018-08-27,27.5,23.9,32.8,0.0,0.0,109.0,10.8,,1018.7,,Mobile,Alabama
2018-08-28,28.6,23.9,33.9,0.0,0.0,132.0,7.9,,1018.7,,Mobile,Alabama
2018-08-29,27.4,24.4,32.2,5.3,0.0,86.0,8.3,,1019.0,,Mobile,Alabama
2018-08-30,26.0,23.3,31.7,6.1,0.0,81.0,10.1,,1018.0,,Mobile,Alabama
2018-08-31,26.1,23.3,30.6,3.3,0.0,87.0,16.2,,1016.6,,Mobile,Alabama
2018-09-01,25.1,23.3,28.3,16.5,0.0,96.0,13.7,,1016.9,,Mobile,Alabama
2018-09-02,26.6,23.3,32.2,2.5,0.0,96.0,15.1,,1017.7,,Mobile,Alabama
2018-09-03,26.3,22.8,32.8,2.8,0.0,78.0,13.0,,1018.7,,Mobile,Alabama
2018-09-04,25.5,22.2,31.7,53.1,0.0,65.0,26.3,,1016.2,,Mobile,Alabama
2018-09-05,24.8,24.4,27.8,11.7,0.0,145.0,15.5,,1015.9,,Mobile,Alabama
2018-09-06,26.9,24.4,32.2,0.0,0.0,105.0,9.4,,1018.2,,Mobile,Alabama
2018-09-07,26.2,22.8,32.8,0.5,0.0,95.0,5.0,,1016.6,,Mobile,Alabama
2018-09-08,26.2,21.7,32.2,0.0,0.0,208.0,5.0,,1013.6,,Mobile,Alabama
2018-09-09,26.8,22.8,32.2,0.5,0.0,195.0,7.6,,1011.8,,Mobile,Alabama
2018-09-10,26.7,22.8,33.3,0.0,0.0,223.0,5.0,,1013.5,,Mobile,Alabama
2018-09-11,25.2,22.8,30.6,11.2,0.0,38.0,4.7,,1016.1,,Mobile,Alabama
2018-09-12,26.6,22.2,33.3,0.0,0.0,33.0,6.5,,1016.5,,Mobile,Alabama
2018-09-13,27.6,22.8,33.3,0.0,0.0,76.0,6.1,,1016.1,,Mobile,Alabama
2018-09-14,28.1,23.3,35.0,0.0,0.0,337.0,5.8,,1015.0,,Mobile,Alabama
2018-09-15,28.3,23.3,35.6,0.0,0.0,319.0,6.8,,1012.5,,Mobile,Alabama
2018-09-16,29.2,23.9,35.6,0.0,0.0,301.0,4.7,,1010.8,,Mobile,Alabama
2018-09-17,29.1,24.4,35.6,0.0,0.0,237.0,4.7,,1012.9,,Mobile,Alabama
2018-09-18,29.6,23.9,35.6,0.3,0.0,233.0,4.7,,1013.9,,Mobile,Alabama
2018-09-19,28.1,22.8,35.6,0.0,0.0,321.0,3.6,,1014.2,,Mobile,Alabama
2018-09-20,27.9,23.9,33.9,0.0,0.0,167.0,5.8,,1016.3,,Mobile,Alabama
2018-09-21,28.2,23.3,33.9,0.0,0.0,64.0,6.8,,1017.5,,Mobile,Alabama
2018-09-22,27.3,23.3,32.8,0.0,0.0,98.0,7.6,,1016.3,,Mobile,Alabama
2018-09-23,26.5,22.8,32.2,0.0,0.0,103.0,10.1,,1014.7,,Mobile,Alabama
2018-09-24,26.5,23.9,30.6,2.0,0.0,134.0,11.5,,1015.2,,Mobile,Alabama
2018-09-25,26.7,23.9,31.1,8.1,0.0,144.0,9.4,,1017.4,,Mobile,Alabama
2018-09-26,26.6,23.3,32.2,10.9,0.0,189.0,4.3,,1017.1,,Mobile,Alabama
2018-09-27,24.6,22.8,28.9,8.6,0.0,192.0,4.7,,1015.5,,Mobile,Alabama
2018-09-28,25.4,23.3,31.1,4.3,0.0,34.0,5.8,,1018.3,,Mobile,Alabama
2018-09-29,25.7,22.8,31.7,0.0,0.0,22.0,9.4,,1020.1,,Mobile,Alabama
2018-09-30,26.3,22.8,32.8,0.0,0.0,40.0,9.4,,1020.4,,Mobile,Alabama
2018-10-01,25.2,21.7,32.2,1.3,0.0,52.0,6.1,,1021.2,,Mobile,Alabama
2018-10-02,26.4,22.8,32.8,0.0,0.0,56.0,7.2,,1020.2,,Mobile,Alabama
2018-10-03,26.6,22.2,32.8,0.0,0.0,99.0,7.9,,1018.0,,Mobile,Alabama
2018-10-04,26.8,21.7,32.8,0.0,0.0,89.0,5.4,,1018.1,,Mobile,Alabama
2018-10-05,26.3,21.7,32.8,0.0,0.0,83.0,6.1,,1017.6,,Mobile,Alabama
2018-10-06,26.2,21.7,32.8,0.0,0.0,108.0,7.6,,1017.5,,Mobile,Alabama
2018-10-07,26.1,22.2,31.7,0.0,0.0,80.0,10.1,,1017.4,,Mobile,Alabama
2018-10-08,25.8,21.7,32.2,0.0,0.0,80.0,17.3,,1015.0,,Mobile,Alabama
2018-10-09,26.3,23.9,30.0,0.0,0.0,66.0,17.6,,1010.6,,Mobile,Alabama
2018-10-10,26.1,23.9,30.0,0.8,0.0,346.0,18.0,,1005.3,,Mobile,Alabama
2018-10-11,24.8,17.2,28.9,0.0,0.0,325.0,14.4,,1012.4,,Mobile,Alabama
2018-10-12,19.8,12.8,27.8,0.0,0.0,340.0,8.6,,1014.7,,Mobile,Alabama
2018-10-13,20.0,13.3,28.9,0.0,0.0,76.0,4.7,,1014.3,,Mobile,Alabama
2018-10-14,22.8,17.2,31.1,0.0,0.0,132.0,9.7,,1015.5,,Mobile,Alabama
2018-10-15,25.3,21.1,31.7,0.0,0.0,136.0,7.9,,1017.6,,Mobile,Alabama
2018-10-16,26.6,22.2,32.8,0.0,0.0,82.0,10.1,,1018.5,,Mobile,Alabama
2018-10-17,23.1,18.3,27.2,0.0,0.0,19.0,14.8,,1021.6,,Mobile,Alabama
2018-10-18,21.4,15.6,28.3,0.0,0.0,25.0,15.1,,1024.3,,Mobile,Alabama
2018-10-19,22.6,16.7,31.1,0.0,0.0,94.0,10.1,,1021.6,,Mobile,Alabama
2018-10-20,24.4,17.2,31.1,0.0,0.0,290.0,10.8,,1018.0,,Mobile,Alabama
2018-10-21,18.2,9.4,22.2,0.0,0.0,11.0,18.0,,1021.9,,Mobile,Alabama
2018-10-22,14.9,8.3,24.4,0.0,0.0,60.0,10.1,,1021.7,,Mobile,Alabama
2018-10-23,18.8,16.1,20.6,4.8,0.0,39.0,12.2,,1020.5,,Mobile,Alabama
2018-10-24,18.6,12.8,26.1,0.0,0.0,41.0,12.6,,1019.1,,Mobile,Alabama
2018-10-25,18.3,16.7,22.2,42.9,0.0,90.0,16.6,,1012.1,,Mobile,Alabama
2018-10-26,19.1,12.2,22.2,0.5,0.0,294.0,12.2,,1009.4,,Mobile,Alabama
2018-10-27,15.0,9.4,22.2,0.0,0.0,285.0,7.9,,1016.4,,Mobile,Alabama
2018-10-28,16.9,10.6,26.7,0.0,0.0,226.0,8.3,,1020.3,,Mobile,Alabama
2018-10-29,21.9,17.2,29.4,0.0,0.0,278.0,4.0,,1019.9,,Mobile,Alabama
2018-10-30,20.8,16.1,27.8,0.0,0.0,150.0,7.2,,1019.7,,Mobile,Alabama
2018-10-31,22.4,17.8,27.8,0.0,0.0,148.0,16.9,,1017.5,,Mobile,Alabama
2018-11-01,21.9,17.2,25.0,29.5,0.0,204.0,15.5,,1009.3,,Mobile,Alabama
2018-11-02,16.4,8.9,18.3,0.3,0.0,300.0,10.8,,1014.1,,Mobile,Alabama
2018-11-03,13.9,7.2,22.8,0.0,0.0,160.0,5.0,,1020.4,,Mobile,Alabama
2018-11-04,16.5,11.1,23.3,9.1,0.0,87.0,14.8,,1019.5,,Mobile,Alabama
2018-11-05,20.3,15.6,28.3,2.0,0.0,123.0,13.3,,1015.0,,Mobile,Alabama
2018-11-06,24.0,18.9,28.9,11.9,0.0,119.0,7.6,,1014.6,,Mobile,Alabama
2018-11-07,21.8,18.3,27.8,17.3,0.0,164.0,6.5,,1015.4,,Mobile,Alabama
2018-11-08,20.7,18.3,23.3,0.0,0.0,29.0,8.3,,1016.1,,Mobile,Alabama
2018-11-09,19.4,10.0,25.6,1.0,0.0,359.0,15.8,,1017.8,,Mobile,Alabama
2018-11-10,9.7,5.6,13.9,0.0,0.0,9.0,22.7,,1024.4,,Mobile,Alabama
2018-11-11,10.1,5.6,17.8,0.3,0.0,33.0,9.7,,1022.6,,Mobile,Alabama
2018-11-12,16.4,13.3,24.4,50.3,0.0,60.0,11.2,,1014.9,,Mobile,Alabama
2018-11-13,12.7,6.1,13.3,10.7,0.0,351.0,19.8,,1020.8,,Mobile,Alabama
2018-11-14,5.8,2.2,6.1,4.3,0.0,333.0,16.2,,1024.6,,Mobile,Alabama
2018-11-15,4.2,-0.5,11.1,0.0,0.0,318.0,10.8,,1023.8,,Mobile,Alabama
2018-11-16,6.8,0.6,17.2,0.0,0.0,312.0,4.0,,1023.6,,Mobile,Alabama
2018-11-17,9.9,2.2,20.0,0.0,0.0,348.0,2.5,,1023.4,,Mobile,Alabama
2018-11-18,12.2,5.0,21.7,0.0,0.0,65.0,3.2,,1022.6,,Mobile,Alabama
2018-11-19,13.2,7.2,21.7,0.0,0.0,306.0,3.6,,1020.8,,Mobile,Alabama
2018-11-20,13.9,6.7,15.6,0.3,0.0,343.0,11.2,,1022.3,,Mobile,Alabama
2018-11-21,9.1,2.8,16.1,0.0,0.0,8.0,10.1,,1025.8,,Mobile,Alabama
2018-11-22,9.4,5.0,18.3,0.0,0.0,34.0,6.8,,1024.5,,Mobile,Alabama
2018-11-23,10.4,6.1,17.2,3.0,0.0,92.0,14.0,,1017.0,,Mobile,Alabama
2018-11-24,16.3,12.2,21.7,16.3,0.0,335.0,5.8,,1011.0,,Mobile,Alabama
2018-11-25,14.9,10.0,21.7,2.5,0.0,135.0,11.2,,1011.3,,Mobile,Alabama
2018-11-26,13.4,3.9,18.9,0.0,0.0,317.0,13.7,,1016.7,,Mobile,Alabama
2018-11-27,5.7,0.0,11.7,0.0,0.0,320.0,10.1,,1021.1,,Mobile,Alabama
2018-11-28,5.8,0.0,15.0,0.0,0.0,160.0,4.0,,1021.4,,Mobile,Alabama
2018-11-29,12.6,7.2,20.6,0.0,0.0,147.0,15.1,,1019.1,,Mobile,Alabama
2018-11-30,19.8,15.6,24.4,1.0,0.0,149.0,19.8,,1015.7,,Mobile,Alabama
2018-12-01,21.8,20.0,24.4,17.5,0.0,189.0,18.4,,1006.3,,Mobile,Alabama
2018-12-02,22.2,16.7,27.2,0.0,0.0,238.0,4.3,,1009.1,,Mobile,Alabama
2018-12-03,17.9,10.0,22.8,0.0,0.0,356.0,13.7,,1015.1,,Mobile,Alabama
2018-12-04,10.5,5.0,14.4,0.0,0.0,346.0,16.2,,1022.7,,Mobile,Alabama
2018-12-05,6.7,1.1,12.8,0.0,0.0,354.0,12.6,,1028.0,,Mobile,Alabama
2018-12-06,5.7,-0.5,13.9,0.0,0.0,84.0,7.2,,1028.9,,Mobile,Alabama
2018-12-07,10.2,6.1,16.7,0.0,0.0,80.0,10.1,,1027.5,,Mobile,Alabama
2018-12-08,10.4,7.8,19.4,87.9,0.0,54.0,16.9,,1017.6,,Mobile,Alabama
2018-12-09,10.0,4.4,11.1,0.3,0.0,305.0,13.7,,1016.7,,Mobile,Alabama
2018-12-10,5.6,3.3,10.0,0.0,0.0,330.0,12.2,,1023.5,,Mobile,Alabama
2018-12-11,7.9,0.6,14.4,0.0,0.0,295.0,4.0,,1028.0,,Mobile,Alabama
2018-12-12,6.8,-0.5,16.7,0.0,0.0,97.0,6.8,,1023.4,,Mobile,Alabama
2018-12-13,13.9,12.2,19.4,19.3,0.0,109.0,18.7,,1015.2,,Mobile,Alabama
2018-12-14,17.0,10.0,19.4,10.7,0.0,193.0,13.0,,1010.6,,Mobile,Alabama
2018-12-15,11.8,10.0,14.4,0.3,0.0,244.0,10.8,,1016.3,,Mobile,Alabama
2018-12-16,11.6,7.8,16.1,0.0,0.0,323.0,6.8,,1023.4,,Mobile,Alabama
2018-12-17,12.2,5.6,19.4,0.0,0.0,330.0,7.2,,1023.3,,Mobile,Alabama
2018-12-18,10.6,2.8,19.4,0.0,0.0,52.0,1.8,,1020.4,,Mobile,Alabama
2018-12-19,12.2,8.9,16.7,31.0,0.0,93.0,13.0,,1012.9,,Mobile,Alabama
2018-12-20,14.8,8.3,16.1,7.4,0.0,288.0,10.4,,1001.3,,Mobile,Alabama
2018-12-21,8.5,1.1,9.4,4.6,0.0,295.0,12.6,,1008.8,,Mobile,Alabama
2018-12-22,6.9,0.6,16.7,0.0,0.0,182.0,7.9,,1020.4,,Mobile,Alabama
2018-12-23,13.9,8.3,22.2,0.0,0.0,199.0,11.5,,1022.5,,Mobile,Alabama
2018-12-24,12.6,6.7,17.2,0.0,0.0,31.0,10.8,,1025.1,,Mobile,Alabama
2018-12-25,12.1,6.1,21.1,0.0,0.0,105.0,7.2,,1023.9,,Mobile,Alabama
2018-12-26,13.9,9.4,20.0,0.0,0.0,95.0,15.1,,1023.8,,Mobile,Alabama
2018-12-27,16.9,13.9,22.2,3.6,0.0,134.0,28.8,,1015.6,,Mobile,Alabama
2018-12-28,19.9,10.6,22.8,43.4,0.0,90.0,12.2,,1015.7,,Mobile,Alabama
2018-12-29,15.1,13.3,15.6,2.5,0.0,32.0,13.3,,1020.7,,Mobile,Alabama
2018-12-30,17.1,14.4,24.4,0.0,0.0,116.0,9.7,,1018.6,,Mobile,Alabama
2018-12-31,21.3,20.6,23.3,11.7,0.0,173.0,19.8,,1015.8,,Mobile,Alabama
2018-01-01,13.8,8.9,19.4,0.0,0.0,,6.5,,1020.5,,Los Angeles,California
2018-01-02,15.4,12.2,24.4,0.0,0.0,,8.6,,1019.5,,Los Angeles,California
2018-01-03,16.7,12.2,24.4,0.0,0.0,258.0,7.9,,1017.5,,Los Angeles,California
2018-01-04,16.7,12.8,23.3,0.0,0.0,205.0,10.1,,1019.8,,Los Angeles,California
2018-01-05,16.8,13.3,20.6,0.0,0.0,,9.4,,1021.6,,Los Angeles,California
2018-01-06,15.3,13.9,17.8,0.0,0.0,270.0,9.4,,1019.9,,Los Angeles,California
2018-01-07,16.6,13.9,20.6,0.0,0.0,,8.3,,1017.6,,Los Angeles,California
